tweet,time
"Updating my today stocks that give me 10% in 3 days
#idfc after 62.35 next target 64.1765.4268.5371.6574.7677.88
#Nifty #NIFTYFUTURE #NIFTYIT #NiftyGateway #sharemarket",2022-01-27T08:31:49.000Z
"COLPAL: Q3 EBITDA 3.9B RUPEES VS 3.71B (YOY) || Q3 EBITDA MARGIN 30.4% VS 30.08% (YOY)

FLAT EBITDA
FLAT MARGINS

#Colpal #Q3FY22 #nifty #nse",2022-01-27T08:31:49.000Z
"#Nifty above DH can print 17200 

Writer ka pop-corn na bana de 
@anand_luhar
 @Narchal007
 @AnkurRege007",2022-01-27T08:31:49.000Z
"If Bank nifty can break 37700 it's going to be 37800 and if it's broken I won't be surprised if it .. anyways, let's see

#Niftybank #BANKNIFTYFUTURE #Nifty #StockMarket",2022-01-27T08:31:49.000Z
"COLPAL: Q3 SL NET PROFIT RUPEES 2.52B VS 2.48B (YOY); EST: 2.51B | 2.69B (QOQ)

INLINE EST
FLAT YOY
POOR QOQ

#Colpal #Q3FY22 #nifty #nse",2022-01-27T08:31:49.000Z
"IT and #Reliance aren't participating yet. If they do, we'll get decent upmove on #Nifty",2022-01-27T08:31:49.000Z
"#Nifty  down 1.4% and it feels nice!
Kyaa jamaanaa aagayaa! ",2022-01-27T08:31:49.000Z
"#Nifty 16900 CE from 40 to 142+++ 

Taking 50% profits out.......

Aggressive short covering above 17080.....",2022-01-27T08:31:49.000Z
"Mitron 17500 aur 39000 ki tayyari shuru ki jaye !!

#Nifty 
#banknifty 
#Budget2022",2022-01-27T08:31:49.000Z
"If I am not wrong, CNBC guys were telling us the buy quantity that was around 2.5 Lacs at UC in Zomato on Tuesday.

I hope they will tell the Sell Quantity at LC today also.

32.2 Lacs at this very moment.

:-P

#nifty #banknifty #DaQueenOfStonks",2022-01-27T08:31:49.000Z
"Buy 5 CURMON #TITAN contracts at 2296, Sell 7 CURMON #NIFTY contracts at 16986.4. Confidence = 78%, on 2022-01-27::13:36:03",2022-01-27T08:31:49.000Z
"Buy 7 CURMON #HDFCAMC contracts at 2126.25, Sell 3 CURMON #NIFTY contracts at 16986.4. Confidence = 98%, on 2022-01-27::13:36:03",2022-01-27T08:31:49.000Z
"Buy 7 CURMON #NIFTY contracts at 16986.4, Sell 6 CURMON #BANKNIFTY contracts at 37545.95. Confidence = 100%, on 2022-01-27::13:37:03",2022-01-27T08:31:49.000Z
"Buy 7 CURMON #NIFTY contracts at 16986.4, Sell 6 CURMON #AXISBANK contracts at 764. Confidence = 100%, on 2022-01-27::13:36:03",2022-01-27T08:31:49.000Z
"GMDC: Q3 SL NET PROFIT RUPEES 1.5B VS LOSS 38M (YOY); 411M (QOQ)
 BEAT YOY
BEAT QOQ
BEAT EBITDA 
BEAT MARGINS

#Gmdc #Q3FY22 #nifty #nse",2022-01-27T08:31:49.000Z
"#KNR Constructions has to close above 297 to continue momentum upwards. 

#StockMarket #Nifty #india",2022-01-27T08:31:49.000Z
"90 minutes to go for averaging

#Nifty #Options #expiry",2022-01-27T08:31:49.000Z
"#Nifty 17000

Need a close 60-70 points higher to form a perfect positive divergence on daily charts and I would not have any doubt left in my mind that the low has been made in the index.",2022-01-27T08:31:49.000Z
#NIFTY #nifty50 buy 3 Feb 22 17350CE. CMP. 137  #OptionsTrading,2022-01-27T08:31:49.000Z
"#Nifty above 17050 possible 17150 intraday cmp 16990
#optionstrading",2022-01-27T08:31:49.000Z
"APCOTEX INDUSTRIES: Q3 SL NET PROFIT RUPEES 238M VS 166M (YOY)

APCOTEX INDUSTRIES: Q3 EBITDA 339M RUPEES VS 243M (YOY) 

BEATS YOY
EBITDA BEAT

#ApcotexIndustries #Q3FY22 #nifty #nse",2022-01-27T08:31:49.000Z
#NIFTY #nifty50 buy 3 Feb 22 17350CE. CMP. 137  #OptionsTrading,2022-01-27T08:07:35.000Z
"#Nifty above 17050 possible 17150 intraday cmp 16990
#optionstrading",2022-01-27T08:07:35.000Z
"APCOTEX INDUSTRIES: Q3 SL NET PROFIT RUPEES 238M VS 166M (YOY)

APCOTEX INDUSTRIES: Q3 EBITDA 339M RUPEES VS 243M (YOY) 

BEATS YOY
EBITDA BEAT

#ApcotexIndustries #Q3FY22 #nifty #nse",2022-01-27T08:07:35.000Z
"Updating my today stocks that give me 10% in 3 days
#PNB after 40.3 next target 41.5 ,T2 42.3,
t3 44.3
#Nifty #NIFTYFUTURE #NIFTYIT #NiftyGateway #sharemarket",2022-01-27T08:07:35.000Z
will we get close above 17000 in nifty today? #nifty50 #NiftyBank #NIFTYFUTURE #nifty,2022-01-27T08:07:35.000Z
Personally banks are over valued and should be biggest looser and rest should move but is ulta this will reverse at some point .#nifty #nse #bse,2022-01-27T08:07:35.000Z
most likely this is start of #shortcovering in #Nifty #Options,2022-01-27T08:07:35.000Z
"Real breakouts are happening only after 1 PM, don't get stucked in false breakout before 1 PM. #Nifty",2022-01-27T08:07:35.000Z
"Indian Traders these days-

Morning: Looking Nifty cracking
Evening: Checking Dow Jones with a hope of reversal

#NASDAQ #Nifty #nifty50 #stockmarketcrash #StockMarket",2022-01-27T08:07:35.000Z
"BANKNIFTY Spot:37566 Target Based on Max Pain :37407
Time: 1/27/2022 13:16:06 PM
 #banknifty #nifty #nse",2022-01-27T08:07:35.000Z
People panicking today either are new to stock market or see a lot of TV either ways my personal opinion is 1 ones wait and 2 nd ones This is the time when they off the tv is a idiot box will not let u use your head …Suni sabki karo man ki !!!!#nifty #tv,2022-01-27T08:07:35.000Z
"Stocks like supreme petrochemicals are strong fundamentally and also has good business.
#StockMarket #Nifty #FederalReserve #investing",2022-01-27T08:07:35.000Z
"Ntpc 140 call buy@1.80 SL 1.50 trgt 2.60, 3.00+
#NTPC future buy 135 SL 133 trgt 136.5, 138+
#Nifty",2022-01-27T08:07:35.000Z
Bulls activated for the next 10 to 15 days.....#nifty,2022-01-27T08:07:35.000Z
Market recovering!!! Hope we close #Nifty above 17150-17200 ,2022-01-27T08:07:35.000Z
"The move I strongly needed. 

#nifty #nifty50",2022-01-27T08:07:35.000Z
#NIFTY #nifty50 buy 17100CE. CMP. 13.  zero or hero  #OptionsTrading #INTRADAY,2022-01-27T08:07:35.000Z
"It has been a disastrous week for Indian Equity Market, as both the Indian Indices have fallen significantly, more than 5% & currently hovering near 57000 & 17000 points #bearmarket #Sensex #Nifty #StockMarket #stockmarketcrash #USfed #CrudeOil 
Should we see the more downfall?",2022-01-27T08:07:35.000Z
"Nifty will not close below 16866, today's low - very high probability.

Nifty Jan futures is negative & vix is also going down.

#Nifty 
#NIFTYFUTURE 
#Niftybank 
#trading 
#Bullish",2022-01-27T08:07:35.000Z
"L&T : CO SAYS THAT SIGNS MOU WITH HYDROGENPRO FOR MANUFACTURING HYDROGEN ELECTROLYSERS IN INDIA

#L&t #nifty #nse",2022-01-27T08:07:35.000Z
"Buy 5 CURMON #TITAN contracts at 2289.05, Sell 7 CURMON #NIFTY contracts at 16955. Confidence = 79%, on 2022-01-27::13:11:03",2022-01-27T08:07:35.000Z
"Buy 7 CURMON #HDFCAMC contracts at 2123.75, Sell 3 CURMON #NIFTY contracts at 16955. Confidence = 98%, on 2022-01-27::13:11:03",2022-01-27T08:07:35.000Z
"Buy 7 CURMON #NIFTY contracts at 16955, Sell 6 CURMON #BANKNIFTY contracts at 37445. Confidence = 99%, on 2022-01-27::13:12:03",2022-01-27T08:07:35.000Z
"Buy 7 CURMON #NIFTY contracts at 16955, Sell 6 CURMON #AXISBANK contracts at 758.25. Confidence = 100%, on 2022-01-27::13:12:03",2022-01-27T08:07:35.000Z
"If #nifty closes below 17104.40 on Monday then nifty may go down to 15145.45 and then 14416.25.
#trading #nifty50",2022-01-27T08:07:35.000Z
#NIFTY #nifty50 buy 17100CE. CMP. 13.  zero or hero  #OptionsTrading #INTRADAY,2022-01-27T07:47:54.000Z
"It has been a disastrous week for Indian Equity Market, as both the Indian Indices have fallen significantly, more than 5% & currently hovering near 57000 & 17000 points #bearmarket #Sensex #Nifty #StockMarket #stockmarketcrash #USfed #CrudeOil 
Should we see the more downfall?",2022-01-27T07:47:54.000Z
"Nifty will not close below 16866, today's low - very high probability.

Nifty Jan futures is negative & vix is also going down.

#Nifty 
#NIFTYFUTURE 
#Niftybank 
#trading 
#Bullish",2022-01-27T07:47:54.000Z
"L&T : CO SAYS THAT SIGNS MOU WITH HYDROGENPRO FOR MANUFACTURING HYDROGEN ELECTROLYSERS IN INDIA

#L&t #nifty #nse",2022-01-27T07:47:54.000Z
"Buy 5 CURMON #TITAN contracts at 2289.05, Sell 7 CURMON #NIFTY contracts at 16955. Confidence = 79%, on 2022-01-27::13:11:03",2022-01-27T07:47:54.000Z
"Buy 7 CURMON #HDFCAMC contracts at 2123.75, Sell 3 CURMON #NIFTY contracts at 16955. Confidence = 98%, on 2022-01-27::13:11:03",2022-01-27T07:47:54.000Z
"Buy 7 CURMON #NIFTY contracts at 16955, Sell 6 CURMON #BANKNIFTY contracts at 37445. Confidence = 99%, on 2022-01-27::13:12:03",2022-01-27T07:47:54.000Z
"Buy 7 CURMON #NIFTY contracts at 16955, Sell 6 CURMON #AXISBANK contracts at 758.25. Confidence = 100%, on 2022-01-27::13:12:03",2022-01-27T07:47:54.000Z
"If #nifty closes below 17104.40 on Monday then nifty may go down to 15145.45 and then 14416.25.
#trading #nifty50",2022-01-27T07:47:54.000Z
#PCR at 0.74 #Nifty #nifty50 !,2022-01-27T07:47:54.000Z
Hardest thing is to think positively in worst condition. One who can do this hardest thing. Is the only one who survives and comes back on growth path. #Sensex #NIFTY #StockMarket #stockmarketcrash,2022-01-27T07:47:54.000Z
"#Nifty once again got scared away due to #GlobalCues but we all are forgetting we have our domestic events upcoming & we have already witnessed sharp correction from the top

Expect #Nifty to reclaim 17700-18000 levels from CMP 16970 keep SL 
@16800",2022-01-27T07:47:54.000Z
"#banknifty has cleared morning high.
Immediate resistance 37500, 

If Sustain above 37500, short covering may occur in banknifty 

Although 17020 may act as strong hurdle for #Nifty",2022-01-27T07:47:54.000Z
"Adding HCL Tech at the current level 
Will add further with dips !!
[ Long term horizon]
#hcltech #StockMarket #stockstowatch #Nifty",2022-01-27T07:47:54.000Z
"It’s a ‘Terrible Thursday’ as both the Indian Indices #Sensex #Nifty plunges over 2% in trade amid weak global cues, 
I) US Fed signals on rate hike & reaffirmation on halting bond buying program
II) Crude Oil,around their highest levels since ‘14
#CrudeOil #StockMarket #USfed",2022-01-27T07:47:54.000Z
"If you call yourself an investor, don't behave like a trader today.

#StockMarket #Nifty",2022-01-27T07:47:54.000Z
"ARVIND: Q3 REVENUE RUPEES 22.76B VS 15.14B (YOY)

ARVIND: Q3 CONS NET PROFIT RUPEES 928M VS 249M (YOY); 696M (QOQ)

BEATS YOY
BEATS QOQ
EBITDA BEAT

#Arwind #Q3Fy22 #nifty #nse",2022-01-27T07:47:54.000Z
"While in the phase of consolidation & value normalisation, can’t turn away from #Nifty extended correction (of 12430-18604) into 16410-16836 (while below 17350) ahead of big-picture support point 16000; don’t see cues beyond here into worst case 15500.

Need prudence & patience!",2022-01-27T07:47:54.000Z
"Ab toh market bhi gir ri hain pta ni woh kab mere pyar mein giregi 
#Nifty #stockmarketcrash",2022-01-27T07:47:54.000Z
"#Nifty 16900 CE 

Bought 
@40
.50 

CMP 85++++++",2022-01-27T07:47:54.000Z
"Look at the impact of this fall #Nifty 17300 CE 90
17200 CE 150 
17100 CE 224
17000 CE 310
All are turning Zero.
16900 CE 400 seen low of 30
Think of traders trading with huge position sizing and market moves opposite direction. too risky!
#trading #investing #banknifty",2022-01-27T07:47:54.000Z
#nifty trying to show strength ..feeling dere will some recovery ... dont knw w8 and watch,2022-01-27T07:47:54.000Z
"Market tumbles 2% but foreign brokerages raise target price of these 5 stocks :

SBI Life Insurance Company, ICICI Bank, PVR, Bandhan Bank and Gland Pharma.

#markets #stockmarket #investing #BSE #Nifty #stocks",2022-01-27T07:47:54.000Z
"#Nifty #Banknifty 
16836 and 16410 are now the levels to watch out for.
Even otherwise volatile markets, remain extremely treacherous to predict given the budget that we have.",2022-01-27T07:47:54.000Z
"#Nifty #Banknifty 
Bulls will certainly comeback. New highs will come.
I think we will need some time for this.",2022-01-27T07:47:54.000Z
"It’s a ‘Terrible Thursday’ as both the Indian Indices #Sensex #Nifty plunges over 2% in trade amid weak global cues, 
I) US Fed signals on rate hike & reaffirmation on halting bond buying program
II) Crude Oil,around their highest levels since ‘14
#CrudeOil #StockMarket #USfed",2022-01-27T07:36:43.000Z
"If you call yourself an investor, don't behave like a trader today.

#StockMarket #Nifty",2022-01-27T07:36:43.000Z
"ARVIND: Q3 REVENUE RUPEES 22.76B VS 15.14B (YOY)

ARVIND: Q3 CONS NET PROFIT RUPEES 928M VS 249M (YOY); 696M (QOQ)

BEATS YOY
BEATS QOQ
EBITDA BEAT

#Arwind #Q3Fy22 #nifty #nse",2022-01-27T07:36:43.000Z
"While in the phase of consolidation & value normalisation, can’t turn away from #Nifty extended correction (of 12430-18604) into 16410-16836 (while below 17350) ahead of big-picture support point 16000; don’t see cues beyond here into worst case 15500.

Need prudence & patience!",2022-01-27T07:36:43.000Z
"Ab toh market bhi gir ri hain pta ni woh kab mere pyar mein giregi 
#Nifty #stockmarketcrash",2022-01-27T07:36:43.000Z
"#Nifty 16900 CE 

Bought 
@40
.50 

CMP 85++++++",2022-01-27T07:36:43.000Z
"Look at the impact of this fall #Nifty 17300 CE 90
17200 CE 150 
17100 CE 224
17000 CE 310
All are turning Zero.
16900 CE 400 seen low of 30
Think of traders trading with huge position sizing and market moves opposite direction. too risky!
#trading #investing #banknifty",2022-01-27T07:36:43.000Z
#nifty trying to show strength ..feeling dere will some recovery ... dont knw w8 and watch,2022-01-27T07:36:43.000Z
"Market tumbles 2% but foreign brokerages raise target price of these 5 stocks :

SBI Life Insurance Company, ICICI Bank, PVR, Bandhan Bank and Gland Pharma.

#markets #stockmarket #investing #BSE #Nifty #stocks",2022-01-27T07:36:43.000Z
"#Nifty #Banknifty 
16836 and 16410 are now the levels to watch out for.
Even otherwise volatile markets, remain extremely treacherous to predict given the budget that we have.",2022-01-27T07:36:43.000Z
"#Nifty #Banknifty 
Bulls will certainly comeback. New highs will come.
I think we will need some time for this.",2022-01-27T07:36:43.000Z
"PSP PROJECTS: Q3 REVENUE RUPEES 4.86B VS 3.90B (YOY)

PSP PROJECTS: Q3 CONS NET PROFIT RUPEES 501M VS 292M (YOY); 364M (QOQ)

BEATS YOY
BEATS QOQ

#PspProject #Q3Revenue #Q3FY22 #nifty #nse #StockMarket",2022-01-27T07:36:43.000Z
"WOCK HARDT: Q3 CONS NET LOSS RUPEES 68M VS 324M (YOY); 355M (QOQ)

POOR QOQ
POOR YOY
POOR EBITDA
POOR MARGINS

#WockHardt #Q3Fay22 #nifty #nse #StockMarket",2022-01-27T07:36:43.000Z
"Adani Wilmar IPO

Latest: Open today

Price Band: 218-230

GMP: 44

Closes: 31 Jan

#Nifty",2022-01-27T07:36:43.000Z
"90% of stocks minimum down 20% From their ATH. 

Correction to ho gya he ab kya? 

#Nifty #stockmarketcrash #StockMarket #trading #StocksToWatch",2022-01-27T07:36:43.000Z
"bought HOSH #Banknifty 37500CE at 49 with No SL
#nifty #OptionsTrading 
@AutusInvestment",2022-01-27T07:36:43.000Z
"Short term support for #nifty at 16890… however I do feel we may see a dip of Atleast another couple hundred points. 

#CESC is a good buy around 84-85 for short term target of 90.",2022-01-27T07:36:43.000Z
"Good quality bluechips stocks like Bajajtwins, Reliance, Kotak Bank and Infosys are near 200 Daily SMA.

HDFC twins even below 200 Daily SMA but near at major support levels.

HDFC Major Support : 2400
HDFC Bank Support : 1400

#trading 
#Nifty 
#Futures 
#Derivatives 
#investing",2022-01-27T07:36:43.000Z
"Updating my today stocks that give me 10% in 3 days
#IPCLAB after 1020 next target 990 ,T2 970,
t3 920
#Nifty #NIFTYFUTURE #NIFTYIT #NiftyGateway #sharemarket",2022-01-27T07:36:43.000Z
"#StockMarket is like a Test Match.
Only with patience, you can win in the long run.

#stockmarketcrash
#Nifty",2022-01-27T07:36:43.000Z
"With the VIX at 23. The swing we can expect over the course of next week - Budget week can be +/- 10%. Better to avoid trading next week expiry

#nifty",2022-01-27T07:36:43.000Z
Sell what? #Nifty  #banknifty,2022-01-27T07:36:43.000Z
Reliance and HDFC bank is looking good at this price will add some... #nifty #nifty50 #banknifty,2022-01-27T07:36:43.000Z
"#Nifty 
Midcap and smallcap indices are in uptrend these levels are good buy .

Nifty midcap 100 @ 29105
Nifty smallcap 100 @ 10847

Select your stocks as market is supposed to be up on Friday.",2022-01-27T07:36:43.000Z
"CANARA BANK Q3 SLIPPAGES: 3300 CRS
EST  : 4000 CRS  VS 6900 CRS QOQ

#CanaraBank #Q3 #nifty",2022-01-27T07:36:43.000Z
"#Nifty 
Midcap and smallcap indices are in uptrend these levels are good buy .

Nifty midcap 100 @ 29105
Nifty smallcap 100 @ 10847

Select your stocks as market is supposed to be up on Friday.",2022-01-27T07:19:33.000Z
"CANARA BANK Q3 SLIPPAGES: 3300 CRS
EST  : 4000 CRS  VS 6900 CRS QOQ

#CanaraBank #Q3 #nifty",2022-01-27T07:19:33.000Z
"#Nifty #Banknifty 
Bulls will try to save 16836 and 16410, if we do get there. 
Low for today, until now, is 16866.",2022-01-27T07:19:33.000Z
"Updating my today stocks that give me 10% in 3 days
#HDFCBANK after 1457 net target 11385 ,T2 1340,
t3 1314
#Nifty #NIFTYFUTURE #NIFTYIT #NiftyGateway #sharemarket",2022-01-27T07:19:33.000Z
"12.40pm IST Highly volatile 
NIFTY 16,919.50 -358.45(-2.07%)
BSE SENSEX 56,614.28 -1,243.87(-2.15%)
BANKNIFTY 37,214.70 -492.05(-1.30%)
INDIAVIX 22.98 1.62(7.58%)
#DJIA F33,682-373-1.10%
#NASDAQ F13,941.75-216.75-1.53%
Expecting Expiry #Nifty at 16800 #BankNifty 37000",2022-01-27T07:19:33.000Z
Maximum thing that can happen is u have longer holding periods now but brutality is when u have junk in ur portfolio stay invested  ….#nifty,2022-01-27T07:19:33.000Z
"#marketupdate

-The Sensex was down 1,251.21 points or 2.16% at 56606.94, and the Nifty was down 364.00 points or 2.11% at 16914. About 1084 shares have advanced, 1984 shares declined, and 103 shares are unchanged.

#news #investonline #Sensex #Nifty #india",2022-01-27T07:19:33.000Z
I can say bull market is not over only because in this cycle really good and amazing stocks have been suppressed so either will perform this year or bull market is yet be over #nifty,2022-01-27T07:19:33.000Z
#investing #nifty50  #Nifty nifty Three big brokers are short and playing against their clients. If you are also in the list close down your account and open a new account is some good broking house. Don't just fall for a low brokerage plan in a cheap broking.,2022-01-27T07:19:33.000Z
"Morning star pattern developed in #Nifty. Hope for reversal on cards. 
@AnilSinghvi_
 @deepdbhandari
 @JayThakkar22
 @sumeetbagadia",2022-01-27T07:19:33.000Z
"Finally on the same page 

 my life & stocks! 

#stockmarketcrash #ThursdayThought #Nifty #nifty50 #Sensex #sharemarket",2022-01-27T07:19:33.000Z
"Trade 5
Sell #Nifty at 16950.",2022-01-27T07:19:33.000Z
Reliance industries 3000 -3300 easily possible every dips one can buy buy buy trust me it will have trailing eps of 90-100 this year or by September 2022 and nifty PE is 30-36 on a up market minimum then what should be the price ?????? #reliance #nifty,2022-01-27T07:19:33.000Z
Once again going long in #nifty at 16930 and banknifty at 37201 days 16800 will be the stop but it’s dynamic,2022-01-27T07:19:33.000Z
"#Nifty #Banknifty 
Nifty bulls need a close above 17450. Until then, every rally will likely only get sold into.",2022-01-27T07:19:33.000Z
If you are a believer in India growth story just stay invested because india is kinda one of the most desired places may surpass China as well ….be bullish #nifty,2022-01-27T07:19:33.000Z
"second half belongs to BULLS >> 

TIME for Short covering 

#Nifty spot 
@17920
 

#Banknifty 
@37200
.......

Buying #Nifty 16900/16950 CE  (Today's expiry)",2022-01-27T07:19:33.000Z
"Maruti Suzuki share price hits new 52-week high post Q3 results, may rally 20% more; should you buy, sell or hold? Here's what brokerages say #Maruti #stockmarketcrash #Nifty #Sensex #tradingtips",2022-01-27T07:19:33.000Z
Nifty: SGX Nifty is down by 300-320 pts. #Nifty in volatile sessions recovered sharply with intraday movement of more than 400 pts from low in previous session. Nifty if open as per SGX will be reacting inline to global sell-off after FED took a mild hawkish stance and global,2022-01-27T07:19:33.000Z
People panicking today will be penny stock investors / over leveraged trader/FnO ones I still feel we should not over look long term benifits !!!!#nifty,2022-01-27T07:19:33.000Z
#Nifty Low Risk longs !!,2022-01-27T07:19:33.000Z
"It’s once again proved that only FIIs drive Indian #stockmarket.

Rest all can sit down.

#Nifty",2022-01-27T07:19:33.000Z
These times are for those people who use leverage or put in FnO more then what they afford to loose or short term new players only ….long term this fall is not even a fish in the ocean …#nifty #nse #FnO,2022-01-27T07:19:33.000Z
"மணியோ இப்போ பண்ணெண்டு..
மறுபடியும் மார்க்கெட் டவுன் பர்சன்டேஜ்ஜோ ரெண்டு...
இப்பவும் இதுக்கு இல்லையா சார் ஒரு எண்டு...

#Sensex #Nifty #StockMarket #stockmarketcrash",2022-01-27T07:19:33.000Z
"Put writers were playing with fire with so many ITM OIs. Decreasing OI for ITM puts is signalling a short squeeze kind of scenario. 
Another fall of 100 points might force 17000 writers to cover their positions. Then it might act as positive feedback in downside. #nifty #nifty50",2022-01-27T07:19:33.000Z
#Nifty Low Risk longs !!,2022-01-27T07:05:41.000Z
"It’s once again proved that only FIIs drive Indian #stockmarket.

Rest all can sit down.

#Nifty",2022-01-27T07:05:41.000Z
These times are for those people who use leverage or put in FnO more then what they afford to loose or short term new players only ….long term this fall is not even a fish in the ocean …#nifty #nse #FnO,2022-01-27T07:05:41.000Z
"மணியோ இப்போ பண்ணெண்டு..
மறுபடியும் மார்க்கெட் டவுன் பர்சன்டேஜ்ஜோ ரெண்டு...
இப்பவும் இதுக்கு இல்லையா சார் ஒரு எண்டு...

#Sensex #Nifty #StockMarket #stockmarketcrash",2022-01-27T07:05:41.000Z
"Put writers were playing with fire with so many ITM OIs. Decreasing OI for ITM puts is signalling a short squeeze kind of scenario. 
Another fall of 100 points might force 17000 writers to cover their positions. Then it might act as positive feedback in downside. #nifty #nifty50",2022-01-27T07:05:41.000Z
17600 is the last hope for bulls #Nifty,2022-01-27T07:05:41.000Z
"Put buy kro paisa kmao.
#sharemarket 
#Nifty",2022-01-27T07:05:41.000Z
"#Nifty, #banknifty on #Budget2022 ???? 
#stockmarketcrash
#DowJones #NASDAQ",2022-01-27T07:05:41.000Z
"#Nifty #Banknifty 
If you are scared seeing this fall, you have unquestionably failed miserably at risk management.",2022-01-27T07:05:41.000Z
"#Nifty is at day's low point and now trading 400 points lower. 

Sell off intensified across the #Global #markets 

Japan's  #Nikkei Index falls to lowest level Since July amid #marketselloff",2022-01-27T07:05:41.000Z
"#Nifty #Banknifty 
This market is in a complete tailspin.",2022-01-27T07:05:41.000Z
"When Dowjones Cries,Nifty Pees.
#stockmarketcrash #StockMarket #DowJones #Nifty",2022-01-27T07:05:41.000Z
"#MidMarketUpdate 
- Indices weaken post #FederalReserve meet. 
- #Nifty falls 400 points with IT sector slumping 4% 
- #Infosys drops 3.3% 
- Only #Cipla, #AxisBank and #ONGC trade in the green in #Nifty50
- #Titan stands as the top loser, slipping 4.5%",2022-01-27T07:05:41.000Z
"#nifty another 2.5% gone today, expected level b4 budget? could be 16650? anyway for #LICIPO the market has to pull back to a respected level to get the subscription, otherwise it will be big flop, already many have burnt fingers in recent #IPO, not going to invest in #LICIPO.",2022-01-27T07:05:41.000Z
"#NIFTY

Large caps falling like mid and small caps.

Where to park money ?? Hard decision now. No one is spared from fall.",2022-01-27T07:05:41.000Z
"CANARA BANK: Q3 GNPA 7.8% VS 8.2% (QOQ)

CANARA BANK: Q3 SL NET PROFIT RUPEES 15B VS 6.96B (YOY); EST: 13.4B| 13.32B(QOQ)

BEATS EST
BEATS YOY
BEATS QOQ

#CanaraBank #Q3Update #Q3FY22 #nifty #nse",2022-01-27T07:05:41.000Z
#Nifty -400 points,2022-01-27T07:05:41.000Z
"BANKNIFTY Spot:37075 Target Based on Max Pain :37184
Time: 1/27/2022 12:16:06 PM
 #banknifty #nifty #nse",2022-01-27T07:05:41.000Z
"Jan Expiry Day Till Now 
#Nifty Down 400 pts till 12:15 PM
Who all are contributing to the fall today !

RIL
HDFCBank
Infy
ICICIBank
HDFC
TCS

#SGXNIFTY
#BizTak #NSE #NASDAQ #FOMC #Budget",2022-01-27T07:05:41.000Z
"Fed is serious about fighting inflation,  it's unlikely to be dovish considering the economic threats #FederalReserve #inflation #Powell #StockMarket #StockMarketindia #marketcrash coming #FIIs will be on a selling rampage, #Bears to take charge, expect more bloodbath on #Nifty",2022-01-27T07:05:41.000Z
"#Nifty #Banknifty 
A good budget will be a non-event.
A bad budget, will be a very big event !!",2022-01-27T07:05:41.000Z
"IT Stocks market ko down khich rahe he..! 

BTW 16,825 Support level.

#Infosys 1660 Good Buying Level. 
#WIPRO 525 Good Buying for Long Term. 

#Nifty #nifty50 #NIFTYIT",2022-01-27T07:05:41.000Z
Tough fight between #bulls vs #bears.  below 16900 bulls are in trouble & for short covering bulls need to take #nifty above 17k else more pain for a day,2022-01-27T07:05:41.000Z
"400 points down now ; #NIFTY spot ; 

Expiry + Global Weakness pressure clearly seen on F&O stocks",2022-01-27T07:05:41.000Z
"#Nifty #Banknifty 
I think we get here -
18604 - ( 18604 x 20% ) = 14883

Ignore this tweet completely.",2022-01-27T07:05:41.000Z
"Fed is serious about fighting inflation,  it's unlikely to be dovish considering the economic threats #FederalReserve #inflation #Powell #StockMarket #StockMarketindia #marketcrash coming #FIIs will be on a selling rampage, #Bears to take charge, expect more bloodbath on #Nifty",2022-01-27T06:49:32.000Z
"#Nifty #Banknifty 
A good budget will be a non-event.
A bad budget, will be a very big event !!",2022-01-27T06:49:32.000Z
"IT Stocks market ko down khich rahe he..! 

BTW 16,825 Support level.

#Infosys 1660 Good Buying Level. 
#WIPRO 525 Good Buying for Long Term. 

#Nifty #nifty50 #NIFTYIT",2022-01-27T06:49:32.000Z
Tough fight between #bulls vs #bears.  below 16900 bulls are in trouble & for short covering bulls need to take #nifty above 17k else more pain for a day,2022-01-27T06:49:32.000Z
"400 points down now ; #NIFTY spot ; 

Expiry + Global Weakness pressure clearly seen on F&O stocks",2022-01-27T06:49:32.000Z
"#Nifty #Banknifty 
I think we get here -
18604 - ( 18604 x 20% ) = 14883

Ignore this tweet completely.",2022-01-27T06:49:32.000Z
"support on NIFTY at 3:30 pm 
#nifty 
#EquityDynamo",2022-01-27T06:49:32.000Z
FII DII will F€UK again today... #Nifty #BANKNIFTY,2022-01-27T06:49:32.000Z
"#Nifty #Banknifty 
Bulls lose 16836, the ship sinks.",2022-01-27T06:49:32.000Z
"Any latest news by FED
#FederalReserve #Markets #Nifty  #BSE",2022-01-27T06:49:32.000Z
"Buying nifty below 15700 ( trend ).
#nifty #sensex",2022-01-27T06:49:32.000Z
"NIFTY, Now @ 16912

Look @ 16900 CE, NOW @ 52, SL. 27

#nifty #sp #bnf",2022-01-27T06:49:32.000Z
I am not selling anything .. rather adding and buying .. !! #StockMarket #StockMarketindia #stocks #Sensex #Nifty,2022-01-27T06:49:32.000Z
"#Nifty is breaking 16900 levels !! Caution ahead
#Nifty #nifty50 #trading #investing",2022-01-27T06:49:32.000Z
#nifty 17000 pe wale abhi umid mai hai sayad kuch ho ,2022-01-27T06:49:32.000Z
Every monthly expiry market fell all day and rises the very next day. #nifty,2022-01-27T06:49:32.000Z
"#Nifty IT

2 H Time frame 

RSI is around 7

Highly oversold !

Short Term Bounce back is coming ",2022-01-27T06:49:32.000Z
#NIFTY all experts are MIA !!!,2022-01-27T06:49:32.000Z
